coal_times,coal_times_days
0.04222370162327538,15.422207017901332
0.08517155454454883,31.108910297396463
0.10181856324462846,37.189230225100545
0.16042432028233544,58.59498298312302
0.24405227215172176,89.14009240341638
0.24880233075593838,90.8750513086065
0.2603999278360827,95.1110736421292
0.26730946605219064,97.63478247556263
0.27205346914329354,99.36752960458796
0.2732215670487128,99.79417736454235
0.2739933520551303,100.07607183813634
0.27750088768236014,101.35719922598204
0.27831720390084613,101.65535872478405
0.2807427232067605,102.54127965126928
0.2828381964875758,103.30665126708706
0.2848419682719976,104.03852891134711
0.29454908332966223,107.58405268615913
0.2966795645692173,108.36221095890662
0.30295044140101557,110.65264872172094
0.3060746731744036,111.79377437695092
0.3087454741682467,112.76928443995212
0.32674540300170074,119.3437584463712
0.33820616967318196,123.5298034731297
0.344585565940986,125.85987795994514
0.35774927122188216,130.66792131379245
0.3582147822055073,130.83794920056152
0.39345893353403283,143.7108754733055
0.39735350545458137,145.13336786728584
0.4005790777780768,146.31150815844254
0.40341637238515204,147.3478300136768
0.41447773821455947,151.38799388286785
0.4177482888097164,152.5825624877489
0.4195563057159075,153.2429406627352
0.4201831641122591,153.47190069200263
0.4222994359412894,154.24486897755594
0.4231067856810008,154.53975346998553
0.4239761985643047,154.85730652561227
0.43092462824887146,157.3952204679003
0.43211267732665903,157.82915539356222
0.43381762102707766,158.45188608014013
0.43510065384298513,158.92051381615033
0.43891399112624296,160.31333525886023
0.4389329159525588,160.3202475516721
0.43899626661066904,160.34338637954687
0.4402189758307875,160.78998092219513
0.4433220945404819,161.923395030911
0.4509415366487437,164.70639626095362
0.4514597634225439,164.89567859008417
0.4529304848966722,165.43285960850952
0.45632245069085053,166.67177511483317
0.45662325515754887,166.78164394629474
0.4622129939901798,168.82329605491316
0.46323765368817704,169.19755300960665
0.46340330038297295,169.25805546488087
0.4681799034108428,171.00270972081034
0.46904651872232905,171.31924096333069
0.4703020840065246,171.77783618338313
0.472257511510612,172.49205607925103
0.47324828115182493,172.85393469070405
0.47425125228948883,173.2202698987358
0.47429499851015966,173.2362482058358
0.47699438997545407,174.2222009385346
0.47998298512129633,175.31378531555347
0.4814063112197712,175.8336551730214
0.4855924467368793,177.36264117064516
0.48755703588064225,178.08020735540458
0.4881351757819997,178.2913729543754
0.48885070390119045,178.5527195999098
0.4900917966377679,179.00602872194474
0.4924067612463756,179.8515695452387
0.4935966661682256,180.2861823179444
0.49624196695690825,181.25237843101073
0.49632204446037376,181.2816267391515
0.49647442718104395,181.3372845278763
0.497047068500027,181.54644176963487
0.5019119557405524,183.32334183423674
0.5029353418012982,183.69713359292416
0.5036496262551811,183.95802598970488
0.5046014281720318,184.3056716398346
0.5048762497223375,184.40605021108377
0.50489325743387925,184.4122622777244
0.5056570979550392,184.69125502807807
0.5066015043476917,185.0361994629944
0.5086796927880218,185.79525779082496
0.5091483597895783,185.96643841314346
0.5100945550675189,186.31203623841128
0.5104012543229929,186.42405814147315
0.5110359187468136,186.65586932227367
0.5110401747537469,186.65742382880603
0.511359797665962,186.7741660974926
0.5119074694176671,186.9742032048029
0.5127624889258431,187.2864990801642
0.5128868544135554,187.33192357455113
0.512999141593171,187.37293646690568
0.5130476357826039,187.39064896959607
0.5137713606937775,187.65498949340224
0.5141705744072352,187.80080230224266
0.515568823555702,188.31151280372015
0.51558825458834745,188.31860998839392
0.5156066179622323,188.32531721070535
0.5158428210927323,188.41159040412046
0.5175236442048204,189.02551104581067
0.5175655571038457,189.04081973217964
0.518885767081274,189.52302642643534
0.5197971750598838,189.85591819062253
0.5198439419171658,189.8729997852448
0.5217334116179215,190.56312859344584
0.5223336655815244,190.78237135365177
0.5234239048071704,191.18058123081897
0.5241737681872071,191.45446883037738
0.524986481812144,191.7513124818856
0.5254930042949335,191.93631981872446
0.5257947646497094,192.04653778830638
0.5266801664393931,192.3699307919883
0.5292353940334755,193.30322767072693
0.529580791529364,193.4293841061002
0.5297585589563807,193.49431365881804
0.5299334345908302,193.55818698430073
0.5303676832877244,193.71679632084135
0.5317423959189705,194.218910109404
0.5319787603514623,194.3052422183716
0.5336684863465992,194.92241463809538
0.5361188228756691,195.81740005533814
0.5381442582539173,196.5571903272433
0.5387161492168682,196.7660735014611
0.5392921054756047,196.9764415249646
0.5395070078848783,197.0549346299518
0.5408486847106764,197.54498209057454
0.5414570399052301,197.7671838253853
0.5420339931228243,197.97791598811156
0.5430698126618282,198.35624907473274
0.543930867107965,198.67074921118422
0.5443398405352543,198.82012675550163
0.5478285417995443,200.09437489228355
0.5509422020572734,201.2316393014191
0.5513024879833811,201.36323373592995
0.5523365580975763,201.74092784513974
0.5526087376348187,201.84034142111753
0.5526715186480251,201.86327218619118
0.5576560531022323,203.68387339559035
0.5583068174834983,203.92156508584776
0.5585833043264042,204.02255190521916
0.5587718400745425,204.09141458722664
0.5602307596283554,204.62428495425684
0.5605011362632031,204.72304002013493
0.5625917788069855,205.48664720925146
0.5650481763644734,206.3838464171239
0.5706994426928634,208.44797144356838
0.5722870697027008,209.02785220891147
0.5726487793130941,209.1599666441076
0.5747205100644064,209.91666630102443
0.5761864335014157,210.4520948363921
0.577905300834382,211.07991112975802
0.5781819054850723,211.18094097842265
0.5790181682248217,211.4863859441161
0.5801640072975501,211.9049036654302
0.580725520653019,212.10999641851518
0.5827813553223418,212.86089003148533
0.5842914306311505,213.41244503802773
0.5846792789101362,213.55410662192722
0.5891650048913297,215.19251803655817
0.5901065125174861,215.53640369701182
0.5901490022575423,215.55192307456733
0.5933330960130813,216.71491331877792
0.5945638706823015,217.16445376671064
0.602375809758629,220.01776451433926
