iteration,coal_time1,coal_time2,coal_time3,coal_time4,diff1,diff2,diff3,diff4
1.0,21.712753109222753,23.595375102443036,30.852730428423136,33.48949925285053,21.712753109222753,1.8826219932202832,7.2573553259801,2.636768824427392
2.0,9.83991739937343,11.00780463938231,17.411854570966735,19.719054759587095,9.83991739937343,1.1678872400088807,6.404049931584424,2.30720018862036
3.0,16.926295255220285,21.98253088986427,28.58698990483627,34.668190108665755,16.926295255220285,5.056235634643986,6.604459014971997,6.081200203829486
4.0,22.756329208298006,29.69857090417551,29.834933477358785,33.78746081884302,22.756329208298006,6.942241695877506,0.13636257318327338,3.952527341484238
5.0,28.445439440974404,28.54383965366989,32.65610213796671,34.27263034153856,28.445439440974404,0.09840021269548771,4.112262484296821,1.6165282035718462
6.0,17.147397248997816,19.938411087583603,22.625689621313427,31.929698354507735,17.147397248997816,2.791013838585787,2.687278533729824,9.304008733194308
7.0,17.859971791029466,19.868567664921173,24.816029112580893,28.979219579639317,17.859971791029466,2.008595873891707,4.94746144765972,4.163190467058424
8.0,28.518461527222055,32.049003150331565,32.926811768094105,33.49217890229032,28.518461527222055,3.53054162310951,0.8778086177625397,0.5653671341962152
9.0,26.489411651428597,33.35700929431986,33.9224511123521,34.66433170739707,26.489411651428597,6.867597642891262,0.5654418180322409,0.7418805950449681
10.0,8.084363090826972,15.54128615875943,28.159220555364115,34.163467460562465,8.084363090826972,7.456923067932458,12.617934396604685,6.00424690519835
11.0,5.073677238644599,6.591520023096731,26.225922901429506,27.936407199648574,5.073677238644599,1.5178427844521316,19.634402878332775,1.7104842982190682
12.0,15.985023910332295,16.072767560944765,20.304564622516025,21.219264996912308,15.985023910332295,0.08774365061247025,4.23179706157126,0.9147003743962827
13.0,18.329788223124684,20.196566101734696,22.936940926835575,28.981459579177486,18.329788223124684,1.8667778786100122,2.7403748251008793,6.04451865234191
14.0,11.883815700726398,24.559730167348576,33.419896719629605,34.65450728211343,11.883815700726398,12.675914466622178,8.86016655228103,1.234610562483823
15.0,10.454681355218352,20.909159020815466,22.989107007213214,24.831526592851898,10.454681355218352,10.454477665597114,2.079947986397748,1.8424195856386838
16.0,18.323246818153276,24.717937361502994,30.150364852955317,32.89562926904364,18.323246818153276,6.394690543349718,5.432427491452323,2.7452644160883217
17.0,6.002185899191808,15.914435937331174,16.47102917836488,31.370109135667946,6.002185899191808,9.912250038139366,0.5565932410337062,14.899079957303066
18.0,18.23681358563523,28.768187546894314,30.141308652464563,33.34436170509826,18.23681358563523,10.531373961259085,1.3731211055702488,3.2030530526336953
19.0,1.662464621741563,7.568411178077579,13.282427854023641,19.032202331917475,1.662464621741563,5.905946556336016,5.714016675946063,5.749774477893833
20.0,11.378206495788788,20.537130104393206,22.37603379451594,24.64572385812853,11.378206495788788,9.158923608604418,1.8389036901227342,2.2696900636125896
21.0,4.5503848399745905,5.222357172437235,11.36160415838534,16.115812918361318,4.5503848399745905,0.6719723324626443,6.139246985948105,4.7542087599759775
22.0,19.52489229472007,21.486072010430618,26.59188681981744,26.739193221588376,19.52489229472007,1.96117971571055,5.105814809386821,0.1473064017709369
23.0,27.75413528963308,27.7581404080446,33.59926172700048,34.407674768337635,27.75413528963308,0.004005118411519959,5.8411213189558815,0.808413041337154
24.0,2.294077532762387,10.134154806358463,19.44898190416108,23.12175121447865,2.294077532762387,7.840077273596076,9.314827097802617,3.6727693103175696
25.0,8.431566449921664,14.271275115746406,23.591679601734587,28.789993358294094,8.431566449921664,5.839708665824741,9.320404485988181,5.198313756559507
26.0,10.9821456180389,14.164523304195509,16.564188862998556,17.424788557279324,10.9821456180389,3.1823776861566095,2.399665558803047,0.8605996942807685
27.0,30.418595284202198,31.541163048628402,32.73813590907332,34.375648034633976,30.418595284202198,1.1225677644262042,1.1969728604449195,1.6375121255606544
28.0,8.678038510952021,21.832673479795396,22.050540580411287,33.65704397597627,8.678038510952021,13.154634968843375,0.21786710061589076,11.606503395564985
29.0,19.848541261042687,23.137313035083704,24.31376294163295,32.00524457629398,19.848541261042687,3.2887717740410167,1.176449906549248,7.691481634661031
30.0,23.438552427991738,27.931515723356423,27.982089857313635,31.469587268320524,23.438552427991738,4.492963295364685,0.05057413395721255,3.4874974110068884
31.0,9.984286615209303,11.918651927915825,17.670133425804572,34.714913730226165,9.984286615209303,1.9343653127065217,5.751481497888747,17.044780304421593
32.0,17.258923896317064,26.965838287843184,30.221055926291008,33.02810393402661,17.258923896317064,9.70691439152612,3.2552176384478244,2.8070480077356024
33.0,2.169455014445333,19.05226095386608,26.905963793582778,27.976559679053096,2.169455014445333,16.88280593942075,7.853702839716696,1.0705958854703184
34.0,14.915589177149855,15.881537749324789,18.916149072159783,34.42112513589262,14.915589177149855,0.9659485721749341,3.0346113228349942,15.50497606373284
35.0,17.7898150314098,26.718622762017244,30.653333372644475,33.57169554722466,17.7898150314098,8.928807730607446,3.9347106106272314,2.9183621745801815
36.0,19.78398640545442,20.907195924613532,22.678902844673566,28.028100606897347,19.78398640545442,1.1232095191591114,1.7717069200600335,5.349197762223781
37.0,15.20974030796755,16.547755741712923,16.715602884708968,27.899944764224834,15.20974030796755,1.3380154337453725,0.1678471429960453,11.184341879515866
38.0,14.765303153800165,15.198986473665563,17.102492972708674,24.161852738856716,14.765303153800165,0.43368331986539843,1.903506499043111,7.059359766148042
