variable,ess_basic,ess_bulk,ess_tail,rhat,address,sim_num_val
rt_t_values[19],642.219398964972,665.6685257339344,1321.3567249633975,1.0025805831351,phydynR_controliso50_simnum10_eires.csv,10
rt_t_values[20],674.3584352308508,698.4871222362275,1334.5692195206557,1.0023493939287895,phydynR_controliso50_simnum10_eires.csv,10
rt_t_values[21],701.0166309803421,741.0154958812664,1271.9635672189245,1.0029801746472544,phydynR_controliso50_simnum10_eires.csv,10
rw_sigma,612.5578843620965,618.0887146225828,1197.75690492382,1.0075769902780076,phydynR_controliso50_simnum10_eires.csv,10
e0,734.2103552870129,740.3102601516446,1170.178055629847,1.0042580546829007,phydynR_controliso50_simnum11_eires.csv,11
i0,695.8558044443208,696.1000869700194,1196.566236196635,1.0012142475684833,phydynR_controliso50_simnum11_eires.csv,11
gamma,597.607998664777,606.8316784380168,895.5787910311283,1.0100788752566545,phydynR_controliso50_simnum11_eires.csv,11
nu,647.825203924057,650.8793420112594,1202.1340530168702,1.0159620846851412,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[0],567.5156415383256,607.5167594200434,689.1549947483549,1.0023215734140867,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[1],733.2850040820281,739.8188674862195,1287.8718102995358,1.0032197178252789,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[2],729.0968232274272,746.6248870578896,1169.3287629470417,1.0035859575887378,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[3],669.1772089902415,684.4922637944373,977.4540156994464,1.0042994812149113,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[4],705.1933985899655,699.1662469482579,1255.2440912072645,1.0099601875630564,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[5],743.0992629148948,751.4801044347929,1299.098961070019,1.0078310603248057,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[6],611.66356052118,611.7532535296159,1262.8332311947129,1.004001424410622,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[7],655.9752335138953,662.5028162111765,943.8404410790273,1.0049420488274745,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[8],594.9141989215262,622.919053751393,895.1163651980943,1.0050179375566064,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[9],657.1060669455578,659.2916691904259,1259.1303644328893,1.0037704408961585,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[10],533.0855847171099,546.5817748388796,842.6526527275148,1.0068367342785631,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[11],710.5943584023948,742.8940667680537,1207.696573626804,1.0046386243871597,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[12],595.7336110692544,615.6143355462301,1091.882093963913,1.0110967500039856,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[13],701.3974704894358,714.2608382317327,1194.8136685522175,1.004110293481255,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[14],704.5802725691774,710.1398241019517,1122.1933185402438,1.0034854289679846,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[15],695.6323796099285,700.7912068898091,1087.932995046741,1.0087106187737553,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[16],659.9454171480722,658.1641189629819,1255.298538183431,1.0024517456043087,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[17],724.0062980477963,721.047758451669,1396.9968589545006,1.003748154172334,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[18],656.9262297637086,691.9951227868634,1256.9113980592538,1.0069770568871979,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[19],605.3419882468788,627.2092274471528,1143.7513898043096,1.0051140478821823,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[20],498.8060945582619,578.7717809290377,583.9847398720005,1.0072275618224895,phydynR_controliso50_simnum11_eires.csv,11
rt_t_values[21],640.0842695645321,706.2967545319593,945.7879599288989,1.0028280526208062,phydynR_controliso50_simnum11_eires.csv,11
rw_sigma,695.8602751401311,700.0597632178863,1115.0171738124832,1.0040168586360951,phydynR_controliso50_simnum11_eires.csv,11
e0,696.8634880336758,700.6149654112334,1222.9866164518548,1.0017454215473112,phydynR_controliso50_simnum12_eires.csv,12
i0,796.3914745437796,797.5380797855915,1673.9711909307937,1.0039954735641339,phydynR_controliso50_simnum12_eires.csv,12
gamma,642.4414028144532,665.1804480240909,755.690912183768,1.0080297337874378,phydynR_controliso50_simnum12_eires.csv,12
nu,673.4263994207327,663.923123575886,1389.8365365727407,1.002472473724841,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[0],666.6963254790354,669.7563727116224,1260.2602447928489,1.0043132017784282,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[1],673.9661038419976,675.5924142856309,1283.8800352539258,1.0046970541464084,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[2],683.4746952231038,696.4040271301934,1267.3636020618026,1.0018489152073484,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[3],739.3016558644107,742.5016013257539,1241.9508946665794,1.0061216261539225,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[4],594.0866436452019,595.0556435891622,1153.6770640133589,1.00646857259107,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[5],709.3670122015569,707.7233293334342,1323.0855592453183,1.0065717264874094,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[6],813.8816976237571,810.4101135632706,1502.706496781381,1.0007351345387625,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[7],579.8916128160432,584.2468734060735,1329.3417381234456,1.004960402121635,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[8],642.0224857475873,647.4768229253165,1274.4087394772346,1.0043009108611938,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[9],717.6447842310077,714.3694913065922,1410.465678070042,1.0041360158075239,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[10],580.5877975214589,614.0609942252509,824.4995715076005,1.0046565249623562,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[11],639.7755240382403,646.2336825832664,1149.9136648871852,1.0039692924285197,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[12],737.8879063303125,738.4474727328875,1275.4010779412658,1.0026539567055914,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[13],654.4967130504821,647.1340445139597,1126.7577919382536,1.0035946427293914,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[14],645.860868584061,649.3699045227776,1231.3435384940021,1.0019877608920242,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[15],716.7631491179113,720.0599501980106,1130.670528890312,1.0029155505347755,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[16],757.3266642232478,763.6129803864169,1369.9620490763673,1.0025765382292033,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[17],800.7483800993356,809.6946250776325,1342.00212842439,1.0046898422682402,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[18],786.2057224788092,791.6856865397958,1383.7321322109294,1.0027581445568832,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[19],847.462363394558,872.3678291691798,1182.7275335306906,1.003149016725503,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[20],895.627436724554,917.7751412732998,1420.6979750686683,1.0045216526453355,phydynR_controliso50_simnum12_eires.csv,12
rt_t_values[21],868.8212335779416,940.6832010554782,1120.7052396819195,1.0031043483245246,phydynR_controliso50_simnum12_eires.csv,12
rw_sigma,480.76881686365954,496.4462783766239,922.6843301441404,1.0043956141632386,phydynR_controliso50_simnum12_eires.csv,12
e0,608.4953050711417,610.1032368383026,1075.9941847065797,1.0042428448395588,phydynR_controliso50_simnum13_eires.csv,13
i0,607.7455971759906,609.5663919564822,1008.560397122213,1.001979984625329,phydynR_controliso50_simnum13_eires.csv,13
gamma,583.2043685496869,631.7568996369275,879.9716082904029,1.003858101012368,phydynR_controliso50_simnum13_eires.csv,13
nu,612.6946589313459,612.7608701246679,1188.6007697010714,1.008815973928916,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[0],497.78115441233996,497.67740515183095,1031.7904352674302,1.0074821908743523,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[1],556.8775259271144,570.8900303101582,1139.8897842305232,1.0017971932521397,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[2],648.4813513303739,667.5590479976115,1077.3317535651652,1.0083676183166896,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[3],744.0409650765588,755.3237638599832,1086.4426059524599,1.0033867239243726,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[4],562.1356988416671,573.3902385951723,1001.6628596344491,1.006596520284879,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[5],664.8089670224932,673.1142202168672,1234.5240314763391,1.0069549270104576,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[6],653.6170028525887,677.0081896344371,885.474228097039,1.0056299987093418,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[7],670.5305138866565,709.0485435107792,841.3719228188125,1.0048213161603479,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[8],752.5531342805962,799.987091406061,820.2493730852015,1.0063658065103465,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[9],702.3793048706709,714.6099809924353,1311.551544186103,1.0070884163081903,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[10],565.1793729501484,576.4574441254362,1057.8416615938813,1.0058677151560795,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[11],625.2104167100698,637.9524746116815,1273.9075267320898,1.0056447563459083,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[12],756.559550909439,767.5398424155918,1173.165544816261,1.0041608592692144,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[13],671.8651579229835,694.8463758159223,986.254680990638,1.0046984009208542,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[14],671.1841387429017,678.1825996135573,1201.3420477471316,1.0014733454845888,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[15],819.1097367464632,834.9581152818846,1299.9930686344499,1.0038162757916345,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[16],717.5073230449196,782.8468544790018,862.787780734508,1.0028852384037326,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[17],718.7245555132245,749.5999614024057,1045.5736688512438,1.0012265076957627,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[18],791.0570796461573,808.4637375250869,1182.2486056564824,1.0027297789428224,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[19],728.5446140617512,749.0884480311591,1243.3227178411653,1.003186842414898,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[20],567.7187063421185,661.7755704313165,1000.2616812551308,1.003194139928419,phydynR_controliso50_simnum13_eires.csv,13
rt_t_values[21],631.2090477809558,714.9236468860264,1026.9470795155355,1.0042966470236199,phydynR_controliso50_simnum13_eires.csv,13
rw_sigma,657.2170846038273,662.2123032449741,1120.5804044748961,1.0059603324264061,phydynR_controliso50_simnum13_eires.csv,13
e0,666.2498607214902,671.0367875201426,1105.435330114011,1.0031115346534902,phydynR_controliso50_simnum14_eires.csv,14
i0,581.2721734113549,581.173457550744,1153.8128323976898,1.0071322261072855,phydynR_controliso50_simnum14_eires.csv,14
gamma,520.2530826109979,527.7426922844712,944.4476777475611,1.0065585946225348,phydynR_controliso50_simnum14_eires.csv,14
nu,697.9587088606895,704.6566681319711,1106.9027406186494,1.0019746738308943,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[0],603.1869624352842,611.1875362074333,1145.4708217231118,1.0094283388619378,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[1],652.0520143076112,657.4794061806214,1196.087584902404,1.0008942067452966,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[2],691.279007883754,689.2440942062592,1584.110877150277,1.0064024910489808,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[3],927.1426278322849,941.3184826381097,1214.2276217148985,1.0042319675943416,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[4],842.4279599364178,853.0172492958704,1346.5191224914572,1.0059424122000582,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[5],611.3594972956033,611.4662749827542,1358.275703705778,1.0020309305352495,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[6],705.9900652734275,725.2196577279658,1268.8599077425606,1.003702905483976,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[7],730.9504371637893,734.0659485249672,1388.571638582367,1.0044069945168514,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[8],685.1597936807642,698.6763792561135,1061.0135324132634,1.008124472276989,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[9],643.4785255764606,657.0113883659575,953.4271608648429,1.008038893267732,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[10],667.9981641371616,673.6966653720286,1263.0981758099824,1.0035993097230265,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[11],643.4023803449187,649.1429617127249,926.7034477593545,1.0034818375720898,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[12],793.6220532771533,794.3840188346815,1394.400243634436,1.0026924541128936,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[13],946.4684179144847,946.6607105411166,1376.4107232839583,1.0044028398173903,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[14],806.8159475446398,809.4751005959541,1303.1030946510036,1.003446352101343,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[15],865.0243918876178,880.1952688800313,1179.832278274439,1.0026179158190514,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[16],797.1018935781884,805.0514272895949,1218.784075517822,1.0047643801790105,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[17],605.8706930826498,614.8813727947415,905.9320646955084,1.0083382418773967,phydynR_controliso50_simnum14_eires.csv,14
