time,S,E,I,R,beta,r0,rt,sim,real_seed
99.9524238409333,12125.0,488.0,638.0,1749.0,0.2857142857142857,2.0,1.6166666666666667,1,105
99.95274267010463,12125.0,487.0,639.0,1749.0,0.2857142857142857,2.0,1.6166666666666667,1,105
99.95792609840886,12125.0,487.0,638.0,1750.0,0.2857142857142857,2.0,1.6166666666666667,1,105
99.9584470327127,12124.0,488.0,638.0,1750.0,0.2857142857142857,2.0,1.6165333333333334,1,105
99.96016585192265,12123.0,489.0,638.0,1750.0,0.2857142857142857,2.0,1.6164,1,105
99.96485279881776,12122.0,490.0,638.0,1750.0,0.2857142857142857,2.0,1.6162666666666667,1,105
99.9706542302499,12121.0,491.0,638.0,1750.0,0.2857142857142857,2.0,1.6161333333333334,1,105
99.97324430475854,12121.0,490.0,639.0,1750.0,0.2857142857142857,2.0,1.6161333333333334,1,105
99.97439313427594,12121.0,489.0,640.0,1750.0,0.2857142857142857,2.0,1.6161333333333334,1,105
99.97489876118858,12120.0,490.0,640.0,1750.0,0.2857142857142857,2.0,1.616,1,105
99.97766187292716,12120.0,490.0,639.0,1751.0,0.2857142857142857,2.0,1.616,1,105
99.98072508942545,12119.0,491.0,639.0,1751.0,0.2857142857142857,2.0,1.6158666666666666,1,105
99.98102470669463,12118.0,492.0,639.0,1751.0,0.2857142857142857,2.0,1.6157333333333332,1,105
99.98549416477759,12118.0,491.0,640.0,1751.0,0.2857142857142857,2.0,1.6157333333333332,1,105
99.99305826700797,12117.0,492.0,640.0,1751.0,0.2857142857142857,2.0,1.6156,1,105
99.99314521793181,12117.0,492.0,639.0,1752.0,0.2857142857142857,2.0,1.6156,1,105
99.99390541364369,12116.0,493.0,639.0,1752.0,0.2857142857142857,2.0,1.6154666666666666,1,105
99.99575965644543,12115.0,494.0,639.0,1752.0,0.2857142857142857,2.0,1.6153333333333333,1,105
99.9976214009231,12115.0,493.0,640.0,1752.0,0.2857142857142857,2.0,1.6153333333333333,1,105
99.99991758087067,12114.0,494.0,640.0,1752.0,0.2857142857142857,2.0,1.6152,1,105
100.00184138725977,12114.0,494.0,639.0,1753.0,0.2857142857142857,2.0,1.6152,1,105
100.00305440324252,12113.0,495.0,639.0,1753.0,0.2857142857142857,2.0,1.6150666666666667,1,105
100.00945910036017,12112.0,496.0,639.0,1753.0,0.2857142857142857,2.0,1.6149333333333333,1,105
100.01120125576192,12112.0,495.0,640.0,1753.0,0.2857142857142857,2.0,1.6149333333333333,1,105
100.01125197638264,12112.0,495.0,639.0,1754.0,0.2857142857142857,2.0,1.6149333333333333,1,105
100.0113075062228,12112.0,494.0,640.0,1754.0,0.2857142857142857,2.0,1.6149333333333333,1,105
100.0170578825834,12111.0,495.0,640.0,1754.0,0.2857142857142857,2.0,1.6148,1,105
100.01718823676478,12111.0,495.0,639.0,1755.0,0.2857142857142857,2.0,1.6148,1,105
100.01782552476337,12111.0,494.0,640.0,1755.0,0.2857142857142857,2.0,1.6148,1,105
100.0235623115866,12111.0,493.0,641.0,1755.0,0.2857142857142857,2.0,1.6148,1,105
100.02497111116354,12111.0,492.0,642.0,1755.0,0.2857142857142857,2.0,1.6148,1,105
100.03246141895895,12111.0,491.0,643.0,1755.0,0.2857142857142857,2.0,1.6148,1,105
100.03512145048072,12110.0,492.0,643.0,1755.0,0.2857142857142857,2.0,1.6146666666666667,1,105
100.03621322258257,12110.0,492.0,642.0,1756.0,0.2857142857142857,2.0,1.6146666666666667,1,105
100.0380149709092,12109.0,493.0,642.0,1756.0,0.2857142857142857,2.0,1.6145333333333334,1,105
100.04094411130094,12109.0,493.0,641.0,1757.0,0.2857142857142857,2.0,1.6145333333333334,1,105
100.0431343694624,12108.0,494.0,641.0,1757.0,0.2857142857142857,2.0,1.6144,1,105
100.04613767801582,12107.0,495.0,641.0,1757.0,0.2857142857142857,2.0,1.6142666666666667,1,105
100.04860881590652,12106.0,496.0,641.0,1757.0,0.2857142857142857,2.0,1.6141333333333334,1,105
100.04872494182278,12105.0,497.0,641.0,1757.0,0.2857142857142857,2.0,1.614,1,105
100.05230586864697,12104.0,498.0,641.0,1757.0,0.2857142857142857,2.0,1.6138666666666666,1,105
100.05271732382292,12103.0,499.0,641.0,1757.0,0.2857142857142857,2.0,1.6137333333333332,1,105
100.05303979274743,12103.0,498.0,642.0,1757.0,0.2857142857142857,2.0,1.6137333333333332,1,105
100.05372004097488,12102.0,499.0,642.0,1757.0,0.2857142857142857,2.0,1.6136,1,105
100.05693878092607,12102.0,498.0,643.0,1757.0,0.2857142857142857,2.0,1.6136,1,105
100.0577096756869,12101.0,499.0,643.0,1757.0,0.2857142857142857,2.0,1.6134666666666666,1,105
100.06511798416801,12101.0,498.0,644.0,1757.0,0.2857142857142857,2.0,1.6134666666666666,1,105
100.07006671407727,12100.0,499.0,644.0,1757.0,0.2857142857142857,2.0,1.6133333333333333,1,105
100.0706773393716,12099.0,500.0,644.0,1757.0,0.2857142857142857,2.0,1.6132,1,105
100.07494611909084,12099.0,500.0,643.0,1758.0,0.2857142857142857,2.0,1.6132,1,105
100.07499422800049,12098.0,501.0,643.0,1758.0,0.2857142857142857,2.0,1.6130666666666666,1,105
100.07796772836716,12097.0,502.0,643.0,1758.0,0.2857142857142857,2.0,1.6129333333333333,1,105
100.08578391761286,12097.0,502.0,642.0,1759.0,0.2857142857142857,2.0,1.6129333333333333,1,105
100.08823354891547,12096.0,503.0,642.0,1759.0,0.2857142857142857,2.0,1.6128,1,105
100.08854479374808,12096.0,502.0,643.0,1759.0,0.2857142857142857,2.0,1.6128,1,105
100.09717641041524,12095.0,503.0,643.0,1759.0,0.2857142857142857,2.0,1.6126666666666667,1,105
100.100676982876,12095.0,503.0,642.0,1760.0,0.2857142857142857,2.0,1.6126666666666667,1,105
100.10530271457938,12095.0,503.0,641.0,1761.0,0.2857142857142857,2.0,1.6126666666666667,1,105
100.10647511649101,12095.0,503.0,640.0,1762.0,0.2857142857142857,2.0,1.6126666666666667,1,105
100.10724379840786,12095.0,503.0,639.0,1763.0,0.2857142857142857,2.0,1.6126666666666667,1,105
100.11166981774348,12095.0,502.0,640.0,1763.0,0.2857142857142857,2.0,1.6126666666666667,1,105
100.11182747444474,12094.0,503.0,640.0,1763.0,0.2857142857142857,2.0,1.6125333333333334,1,105
100.11620357597357,12093.0,504.0,640.0,1763.0,0.2857142857142857,2.0,1.6124,1,105
100.11898187535265,12093.0,504.0,639.0,1764.0,0.2857142857142857,2.0,1.6124,1,105
100.11996542083547,12092.0,505.0,639.0,1764.0,0.2857142857142857,2.0,1.6122666666666667,1,105
100.12213860466711,12092.0,505.0,638.0,1765.0,0.2857142857142857,2.0,1.6122666666666667,1,105
100.12780686294626,12092.0,505.0,637.0,1766.0,0.2857142857142857,2.0,1.6122666666666667,1,105
