.iteration,posterior,gamma,nu,samp_prop[0],samp_prop[1],samp_prop[2],samp_prop[3],samp_prop[4],samp_prop[5],samp_prop[6],samp_prop[7],samp_prop[8],samp_prop[9],rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],.chain
510000,-195.44719071541724,79.60000889636919,22.087583240368183,0,0.03614289625958712,0.1903768147611027,0.09668508380112664,0.21752613554874464,0.12841923913814868,0.47138571466172935,0.23888382923867363,0.1518762911547878,0.1959386335081346,0.5279195944190637,0.6737961369535362,1.1453980833037796,1.9598065710670332,1.650368950040628,1.808073144658333,0.9010060485249228,0.67057219742017,1.0239408391782363,0.8247417812561972,0.3131957197430256,0.8207163472384383,1
511000,-194.841559938602,118.54545972250042,20.03850007630628,0,0.11250693596982794,0.0637884830096991,0.06117069688148779,0.2276740087632818,0.10262916260969183,0.47138571466172935,0.5503709507740165,0.24954601541527352,0.1959386335081346,1.1714019936841316,1.3089411860053977,0.8971242253616468,1.9598065710670332,1.402938103868183,1.808073144658333,0.6531655822242383,0.3443460254137775,1.1978734279570404,0.8247417812561972,0.3222042682258471,1.3177298365728696,1
512000,-190.44837222778904,100.31948948908844,21.39956517963392,0,0.05791460191182258,0.05373825651060937,0.04947131514596106,0.17166974302881574,0.116312475710579,0.35478150132884145,0.4527394108582545,0.21378683251375105,0.33052126628083833,0.9361605348249694,0.5625599516460936,1.320890127974031,2.542708156672285,1.402938103868183,2.036562205090547,0.6476048209545636,0.3443460254137775,1.1978734279570404,0.3266800240266512,0.9505895371667624,1.3063366697733647,1
513000,-189.3682259336042,92.13442764970716,25.08348923626285,0,0.05594742592848372,0.04503827694252472,0.07691587985604463,0.423018995228908,0.08822384718681368,0.2567621006366415,0.3097709679490667,0.1615082426073779,0.3067886543283677,1.4043703283708309,0.5625599516460936,1.387367690815896,1.39803998515294,1.3505674042786326,2.0776691002812,0.6682303185165737,0.6212575824717732,1.1978734279570404,0.31547627284734625,1.2542063122728455,0.829480568639325,1
514000,-188.18191873994937,123.87676708975036,20.93501521290382,0,0.09219608189917795,0.13271266072713606,0.08236429752355036,0.26114642634152924,0.11586586345033643,0.3236009919380358,0.2641448978562056,0.1615082426073779,0.3401889779871981,0.8295604689786923,0.4003230507805893,0.723509257991944,1.39803998515294,1.3505674042786326,2.241103415869611,0.6689268359580237,0.5579639832921197,0.8274222683925794,0.30734018202350133,0.4172006065140959,1.5328843861587036,1
515000,-185.7910842102495,71.69875517682239,28.76678115728848,0,0.03503093768190217,0.054077291324072393,0.05559827706574396,0.26114642634152924,0.07169854115882718,0.24373604880667235,0.2669957629646481,0.2680062342586691,0.3401889779871981,1.1708338369602425,0.6041000642743835,0.6375837897672643,1.1320244185322863,1.5307188280300408,1.8613837406534828,0.8053464552132628,0.5368878326292055,0.8274222683925794,0.30734018202350133,1.026720250437346,2.3440023292427976,1
516000,-186.72986564132265,89.72232396423959,28.509295093692007,0,0.03676292463322956,0.07738105959342681,0.010568093808622551,0.24369875058843707,0.13352041070344897,0.24373604880667235,0.32181092047413906,0.1957353713890952,0.36353419435681467,0.440097455560439,0.5177421771550779,1.4150587351221415,1.2664293031864249,1.747047804576822,1.6110606719406504,0.8053464552132628,0.502610919155558,0.8274222683925794,0.178776111758539,0.6310405350690406,0.6621449165989848,1
517000,-188.44217235857627,123.25563673138754,21.46180341029652,0,0.003419709922487833,0.03670054153439055,0.10690132516209128,0.2931714335614032,0.11646759034983044,0.3037989114528112,0.38492159753388927,0.2250639973869082,0.3792337322314761,1.2334219643009172,0.5115232977275238,1.0338087982492816,2.188031411858954,1.180300643078927,1.9915023068408608,0.8685961799453273,0.45616027559192046,1.0308363746521898,0.31343941109992995,0.6857861486429659,0.9617735507044564,1
518000,-190.9794901306293,148.70799171158325,23.904547744866612,0,0.004641455696924484,0.03636000758867587,0.025242073295758123,0.2931714335614032,0.13555309837520663,0.2902080771811943,0.35129290478684205,0.190568582975569,0.3792337322314761,1.1514218389386803,1.191456643184457,1.0123248056767105,1.6781206759905545,1.0973929878288398,1.9915023068408608,0.5932987100506155,0.5478060937063786,0.9047062885200134,0.23862855773102268,0.3448265462675301,1.350804822362767,1
519000,-183.4413700641279,82.93464301679757,24.228185221244875,0,0.003780072500989276,0.022891615922562985,0.055830563162707375,0.2931714335614032,0.12850028756165963,0.2902080771811943,0.30204166113965886,0.190568582975569,0.3891569465158759,0.3603497070626772,0.7115111318192268,0.9034288202304668,1.162001970456068,1.449774843484134,1.9915023068408608,0.8851364248422694,0.6291401233659392,0.7965903924936873,0.34895268672197816,0.8150662328678023,1.6138772708824416,1
520000,-188.58897556303717,80.09674547831216,28.79748664645767,0,0.03964715762850207,0.022516392631575864,0.026838641928477677,0.2754467641759241,0.1617543907021652,0.28258707842083897,0.2509837366526396,0.10771415660106154,0.15343093147323494,0.29330457108762825,0.248885442301765,1.3080475047500786,0.9243682966265154,1.4979206746191145,1.9915023068408608,0.8851364248422694,0.4049424159146014,1.2850617367867736,0.304692062605146,0.7605975844568457,1.6138772708824416,1
521000,-184.565461497123,119.1204199707156,26.03349255482101,0,0.01772552189496743,0.05974800968916536,0.031851894619524326,0.30946291075299964,0.04394506479986696,0.20374949118538044,0.23339676877937723,0.2407292265517498,0.26852964592277345,0.42925927802225766,0.6528875606771635,1.2143481471099504,1.1471137365944195,1.619450351105106,1.9915023068408608,0.8851364248422694,0.4325689387033959,0.9187995345171668,0.2690399976194765,0.9352109864660738,1.6138772708824416,1
522000,-183.07604040241384,94.3832847698063,28.439419212396352,0,0.0506706959851313,0.08757874544549929,0.0020182764237113783,0.1845849435621272,0.08122248512072043,0.1817874019868968,0.23339676877937723,0.18729767632822383,0.2721808063818464,0.4993209398142121,0.5966796287966101,1.1627006572833427,1.343656731776134,1.1241785896572514,2.0669786144395883,0.8851364248422694,0.33751807697468966,1.1364745929271782,0.4075478576288235,0.6442002056915933,1.6985529724599842,1
523000,-186.4730738833106,98.60465762026377,26.321054170849905,0,0.049984242290582126,0.04492299279935235,0.012740361169097023,0.22363468854085355,0.09821686532657348,0.19558386100194589,0.18137192901319205,0.2206292303711665,0.25025951048188405,1.4574918061976856,1.9502804756827423,1.0214481018627708,1.802286243484185,1.2969697090698835,2.032060946103601,0.8539990979184638,0.3598779082433772,1.0511147270258836,0.4292133106969324,0.4620736650925539,1.0003690313691704,1
524000,-186.22828584346755,80.01628008847688,30.3043904854714,0,0.015984364225025235,0.009162320604272682,0.009562496755045115,0.1975449010084745,0.08656333706303429,0.22871904657809505,0.2064447923452546,0.14835891625186004,0.22774339101013721,0.6981077544036743,0.3909422897877305,1.1631082489915037,0.6064815698136748,1.2969697090698835,2.032060946103601,0.8539990979184638,0.5693695176645873,1.0487357742337609,0.5729610448199898,0.6718222773891204,1.305085521092871,1
525000,-183.9733555910848,117.06228332221212,27.90800142191545,0,0.03927148813989975,0.00953557309005284,0.019207648046862605,0.1798350068076621,0.08656333706303429,0.22871904657809505,0.17649808737525047,0.11113859555282808,0.1648824363488839,0.7110434169037924,2.264985532255731,1.118092029775669,1.5529429805699784,1.437576567225309,1.719587887163982,0.8539990979184638,0.5474938254992178,0.9356255828503042,0.3377010517536975,0.3963766649779106,1.74018420404827,1
526000,-187.6691914947092,128.2403509004057,25.2315288974494,0,0.02883428037809653,0.02047385218390418,0.023919856985957225,0.18758979600493,0.1040134403139641,0.2110857591544957,0.2023986874985416,0.11259507455424808,0.13322159918191714,0.5229910866050477,2.264985532255731,0.4861165018676992,1.5529429805699784,1.3723059925276175,2.177241617998624,0.9680214118456668,0.5832971405354371,1.497588174890125,0.20232997812071565,0.3406082404722696,0.5853659120724445,1
527000,-193.84022866561327,95.01563034216764,20.56918502589306,0,0.06053218286568787,0.03324669097061429,0.041610123155603446,0.3490088158163699,0.10152787459649538,0.3843613407484408,0.3787723181128864,0.21169127774610155,0.2116690832959988,1.1963369046895025,0.28454334133647874,0.975074704888224,1.5789819783036352,0.8583468049236291,2.177241617998624,0.9197492438479996,0.4118764030477022,0.7790378669821005,0.26385134570941865,1.0504673118819994,1.5233081675006672,1
528000,-193.2918311963056,59.19518517134544,25.87122080050661,0,0.00933703783232423,0.07179957955322086,0.02093939202192781,0.31546552044108034,0.1192137246283134,0.38641488726747936,0.3900118270010525,0.33311846213771507,0.3352373940471039,0.3671908561282777,0.8376143078469072,0.7714625642752245,1.4658738510465823,1.0267358222543932,2.341766671847973,0.7837673504750474,0.3885213734536936,0.7790378669821005,0.2562042435182078,1.3666833473738162,2.203093394415081,1
529000,-193.60053621690471,66.78172316610058,24.445268473097023,0,0.007543227973892561,0.05843611813875308,0.02351569635713241,0.3680440874894919,0.1112161545586014,0.307203516419614,0.4011006394936189,0.3016572625052111,0.4146017666763888,0.4610116895863852,0.5517287122040272,1.1364934546399486,1.718310167100888,1.5511995661273323,2.341766671847973,0.6632997048742406,0.5398235470644804,0.4830001111104744,0.30578252495987146,1.6341459489129102,2.163429036864829,1
530000,-192.2934856639942,95.67257199504144,20.165199245425303,0,0.050603825759927605,0.022605135582459628,0.01922759063578455,0.2887284880582215,0.13230167770254456,0.32056347786394174,0.4048233722778989,0.3016572625052111,0.4165033377768607,1.1615237812204189,0.5982843551030895,2.041557776926708,1.1678756262545598,1.2288138909185895,2.341766671847973,0.788492921346369,0.3838252002030257,0.8897006766980711,0.5033564636051392,1.6745593615275738,1.059030312632946,1
531000,-187.88697027035604,90.56943999951744,22.928653233562308,0,0.04579083989116795,0.05354510473746584,0.011689277874974991,0.3641078485588616,0.13067240933986904,0.32056347786394174,0.2922165283921241,0.20159878636409123,0.3188904173714473,0.8567749926515429,1.0938354532499233,1.814418927215362,1.7493573594921648,1.5959624606697205,2.318658946794298,0.8363985910538289,0.3838252002030257,1.0847879126689284,0.1694085742055773,0.3431540791641799,1.81095961831988,1
532000,-190.3313105348647,68.8704791132212,22.426380528501028,0,0.05096133133681407,0.16307252769050473,0.019862298806132748,0.4206873218649885,0.1006062224490661,0.3560968931907834,0.2566269799708301,0.18687299586109327,0.3188904173714473,1.277700253840373,0.935823512900991,0.741482442509502,2.098453013259554,1.5959624606697205,2.2371457923730205,0.8363985910538289,0.6585051096418602,0.6874749013777929,0.3796530345763331,0.2130358853969921,1.2479770180986034,1
533000,-192.6590427604315,71.52822768452488,26.59939863531127,0,0.17975534048631786,0.18899334897551212,0.03205098734127126,0.4206873218649885,0.11658264162926256,0.20831491700842025,0.2469265048561474,0.20555587851013865,0.2326033298157616,0.6942963410825993,1.1121189339360245,0.983660485268851,1.369808216396395,1.4652160380142214,1.8444482504307165,0.791706593048494,0.6585051096418602,0.6874749013777929,0.4138155693910998,0.188380325627154,3.007242130032512,1
534000,-183.76358096516708,113.75078934197484,30.458802491959364,0,0.15891078072016224,0.020800074222902396,0.0273467476955601,0.20136069124301667,0.06404617259827684,0.1767987275276569,0.21454087162319252,0.1209190100491292,0.2326033298157616,0.6949925063537774,0.9192663213490672,0.983660485268851,0.8487175702485414,1.3279526491709572,1.8444482504307165,0.791706593048494,0.5432206711539003,1.2476037428035245,0.40924074440869135,0.41187372954965706,0.6547256034757907,1
535000,-192.03303127777005,90.3070047798304,29.79134405094397,0,0.12407457812536772,0.08934081086642043,0.051442071458982136,0.41805106225261895,0.07288474613248833,0.16484506048066266,0.2533549786645682,0.12034580177378978,0.18253954365105607,0.33382075289463337,0.4621346527217059,1.2382550823080765,0.924439644345506,0.9763832178828152,2.339745340984416,0.6898068332343184,0.7175677442713378,1.2476037428035245,0.41772059571741177,0.4497990438957391,2.030052331315157,1
536000,-190.1108459835002,116.47444393383954,26.75146814070976,0,0.19295779889909237,0.015543915128564009,0.061359388105072375,0.2000015537952326,0.08006214503911945,0.16484506048066266,0.2693002830403076,0.21949386262172835,0.19529196528428425,0.3974384534562965,0.4957384518252103,1.011758104151023,1.6363370052319357,1.530363155027038,2.3287965975754017,0.6898068332343184,0.3333773496231511,1.2476037428035245,0.41772059571741177,0.5674220765724085,2.030052331315157,1
537000,-188.327831990773,71.6066272318674,24.05828812196884,0,0.06948202370226131,0.07877790052602877,0.0491347850486873,0.2240212144595067,0.12650317547216758,0.31968721827296803,0.18973753716038308,0.13751339262452028,0.19529196528428425,0.3860388427658526,0.97814527328037,0.5452194211580159,1.3542151469212185,1.530363155027038,2.3287965975754017,0.7936194231101954,0.6306228486847691,1.3038577554424222,0.26420616600341,0.24773051237409377,1.0525056578116188,1
538000,-183.4814640893549,102.1887145767959,27.45999886366897,0,0.11136865037209848,0.10127288135164032,0.03187007179039924,0.28991253137874884,0.06962413141506547,0.18831433329990813,0.18973753716038308,0.1141890039191148,0.15184892056615593,0.6619864681439515,1.2781069862274206,0.8556466523572667,1.7519653744996089,1.2375693421420442,2.292273011903323,0.7936194231101954,0.6451708064424044,1.1259223602565904,0.329247917746084,0.5237641545140732,2.210908536774754,1
539000,-189.27268805327373,107.24401926699352,23.389294488204417,0,0.11066409663510228,0.117204269423263,0.12888559992772614,0.25458049738197785,0.11476286301894624,0.2087613679442053,0.21235303631037805,0.10378437729161484,0.2094668134802541,0.4030718748432382,0.9084896028787612,1.0445791778959763,1.099219051659018,1.022887031607384,2.292273011903323,0.7936194231101954,0.5802432090727315,1.1259223602565904,0.2763820592763699,0.6202814816629453,1.8446260640027703,1
540000,-187.93516818617812,78.88677585869951,24.31915514448009,0,0.03026755846860595,0.09565804204532057,0.016792442084217686,0.15425623317383344,0.11476286301894624,0.217739927350993,0.2787727808118204,0.16574373630674127,0.2604423694789553,0.3794579368275911,1.1259468829312007,1.2795478950545374,1.119931457139437,1.3674050085640743,2.1601492368519635,0.7936194231101954,0.3625971638893835,1.121825470017132,0.5407053872373276,0.23172597081369675,0.8549013394560909,1
541000,-185.43306864229345,75.54412962991452,25.24046318299636,0,0.02608242041652034,0.023863409550232546,0.029435596834730036,0.4101252517789088,0.09685000123544514,0.3079554159065459,0.3594017388239616,0.17532744856968518,0.2452693581471624,0.6946600514937898,1.2029998134907418,1.2795478950545374,1.1477861312909323,1.6817397846328352,2.1601492368519635,0.7936194231101954,0.6054682269623951,1.121825470017132,0.1922496014115551,0.44464047505703513,1.5755885722385683,1
542000,-183.98439152767585,88.2162823511236,28.789606091455017,0,0.026431859041461093,0.031365983183955934,0.008872735822101708,0.29009956481445465,0.06256981046812736,0.23408756436615688,0.33093921728594544,0.23714036860047577,0.2586040244922504,0.6462604999476163,0.6917419114651815,1.153088257002251,1.1477861312909323,1.135479529815024,1.928266891156119,0.6827003663541572,0.4337500289955889,0.8933192291882851,0.32459934566841303,0.31566245862360054,1.021095845846291,1
543000,-189.0846622706875,76.92499937732765,28.8731445439865,0,0.03605636454100784,0.10539868342315407,0.02071344691067823,0.13119730706678873,0.09793077837238552,0.2547862838500275,0.2464326063017362,0.2465319560868066,0.3151026475294881,1.1086920505003923,1.2397709093440217,1.196029958161351,1.587658614330554,1.5320700204784168,1.928266891156119,0.6971892476107722,0.39850218154984174,0.8933192291882851,0.3071181491243019,0.3546587966299483,2.592486761817878,1
544000,-187.9909740885826,123.43622349193151,25.62288067317207,0,0.09407307112014925,0.124597531667293,0.0361064974529121,0.22542352360274617,0.08693702608862647,0.2053704798958408,0.25369635327018386,0.26088105926731736,0.17653249853090633,0.27767052739141485,0.7198153515715755,0.6250156341903979,1.7028890360962556,1.5320700204784168,1.928266891156119,0.6971892476107722,0.5426312321475831,1.0759758560692716,0.3077408110134345,0.5572069211988978,0.38346767785158015,1
545000,-181.57167160131328,133.30797878971836,23.95751823765345,0,0.07998821429831919,0.06704714439454258,0.024971352205895574,0.236628434673784,0.08376697238381636,0.25588602057244414,0.2482809282350378,0.10415341670267382,0.1654515352659712,0.48995628369529487,0.7371533545367344,1.1846017069840469,1.3766267369965872,1.5320700204784168,1.928266891156119,0.940279905590428,0.59581644130262,1.3536517061720237,0.3566443703712424,0.3458650618880351,1.8353706420331304,1
546000,-190.0869673526344,90.0232629099185,26.01268211298413,0,0.05873843935687598,0.015836507769547155,0.081841047614936685,0.2526205140899549,0.05640860259661529,0.25588602057244414,0.2482809282350378,0.1131923383154038,0.15540803468067052,0.4751834481699556,2.711847759183258,1.841007646791163,1.0580513135259382,1.5530888377823635,1.928266891156119,0.9649757624085572,0.58556717851965,1.3536517061720237,0.41599271895642986,0.2030726294418447,1.59334942022018,1
547000,-182.3010691475431,94.65793977173108,26.816661369893357,0,0.10760032393796976,0.0071076639607189135,0.055330775134437474,0.2526205140899549,0.10244450329637346,0.1886194100332005,0.2482809282350378,0.13094440407516736,0.14912264263646524,0.5716354265546374,1.8997430220622928,0.7276781248455036,1.3418896403911158,1.3311584070109843,1.928266891156119,0.9244397751995216,0.5069553783808303,1.2151454403202906,0.3440634064276058,0.5181838213717901,0.6431224456807251,1
548000,-186.62257611802147,95.48320533979422,25.439293652985803,0,0.12428702383850594,0.029830172097263685,0.023438124196861424,0.24982402739827853,0.07177654608729706,0.2570486786237864,0.2482809282350378,0.15476393642755343,0.18729555969062456,0.1976183638703612,2.2494439407788525,1.106179025862812,1.3418896403911158,1.3311584070109843,1.928266891156119,0.9244397751995216,0.4554088107246049,0.7497326612709796,0.7421798242958974,0.5181838213717901,1.6020829057778805,1
549000,-186.84765855640848,118.78878577808962,27.627025636173688,0,0.1664174105288735,0.0689925208293907,0.04401813393526067,0.1947074031799901,0.07119347840096332,0.2214338644313185,0.26074464471901826,0.16235175417931583,0.19358685972219852,0.18915581225454856,2.3623648693906625,0.7044974624784425,1.449535683622314,1.3311584070109843,1.928266891156119,0.7489875759120517,0.6187933369178144,1.125338144764225,0.22437107506537404,0.9195121055556068,0.6658030274474989,1
550000,-191.68690008470955,91.84617149050108,32.014579652809275,0,0.18473139729077687,0.16160863482386123,0.07534578731052584,0.3440849162347277,0.08714729367002304,0.19044231446175644,0.2376798146923337,0.16235175417931583,0.14520227930501328,0.8388975919754883,0.7709276480939563,1.2728613412859713,1.5535658195411854,1.3311584070109843,1.928266891156119,0.7489875759120517,0.4206128407160309,1.5108407802951034,0.3004570822927326,0.6958595184183064,1.4855907812921745,1
551000,-184.0756343020441,104.33532811842632,30.902458684197065,0,0.03886495003517011,0.06389206123023301,0.08337199643027061,0.25432139287358707,0.0903802440805507,0.18234571440251807,0.2117467506249647,0.16235175417931583,0.18103278157248584,1.5145379145912437,1.0359870789124648,0.666321470930992,1.2529108249476353,1.4336860681411931,1.827713117157114,0.8343426496718462,0.5368132172291065,0.9543834947893576,0.22886010205556867,0.5542216085201355,0.9780098592036324,1
552000,-187.59968674351143,87.79362497114789,24.77714834409273,0,0.018610875948102876,0.06291476088591427,0.06261815677885334,0.21016807507873683,0.12039402893370035,0.25829339356350733,0.17633263900298954,0.12927111144350242,0.3502901198102257,0.9622262757830904,0.8312428148635843,0.4079408634732352,2.153487795600983,1.4210768866544148,1.827713117157114,0.8627365790950133,0.6170822530816437,0.9938563896988846,0.3662531790033167,0.3878996365768432,1.6534188766695128,1
553000,-194.2183737033663,86.61855723244716,27.339120197564103,0,0.0358120633479039,0.16881820521287294,0.11055482564827016,0.22960563434520545,0.10190138348319916,0.25829339356350733,0.1874254759398253,0.1417656543650214,0.29319447100283486,0.21861127444227288,1.0866317818336575,1.1021884378989235,2.153487795600983,1.4210768866544148,2.4555534384994155,0.8530360683458421,0.7588521019631426,0.9137915655806084,0.4968482297158052,0.2394143475523044,0.9958468202797972,1
554000,-184.9540991797737,70.01212180009436,27.0108750025086,0,0.02307464158519224,0.05617344593581956,0.09034140572332336,0.22960563434520545,0.1103285326489714,0.2110255457763109,0.20325337166088023,0.1417656543650214,0.3132097932327487,0.5084142787646254,0.873524012330449,0.5753168261009279,1.494637934813307,1.4562023620143745,2.4555534384994155,0.8530360683458421,0.6833316057156559,0.7808102921337353,0.19977027325287544,0.5648632780348367,1.1256344562660203,1
555000,-192.78608159829508,109.49327011888514,22.553696759606847,0,0.049081143429745504,0.0319298468329601,0.15010964023489495,0.505629344161293,0.08055924918434715,0.2110255457763109,0.3278400616036405,0.2758677380488576,0.29236393761052976,1.7783647842743362,0.4070478393574884,1.032032274874227,1.2030424038029055,1.4562023620143745,2.2778685716805485,0.8103305253892733,0.3856172584073618,0.7808102921337353,0.3029928346815286,1.017372911688153,1.208341694885001,1
556000,-194.01428081977025,77.80414282697704,20.866351062385505,0,0.12205980684207016,0.031179223067112804,0.061328928873812576,0.4686522188208997,0.15814026426353844,0.352507718353144,0.4647470706654613,0.18846313594401343,0.29236393761052976,1.7783647842743362,1.0589288408615996,1.0091358834792854,1.2030424038029055,2.049272364728259,1.9539317784047352,0.7249918444752901,0.4266493294297876,1.1370726243356,0.57915662860009,0.8001220640363693,1.0176516588695008,1
557000,-192.392188822076,87.74513798812582,21.23700018836217,0,0.07164588284048348,0.03817989296246898,0.0431192786492065,0.29621426283337265,0.09029589074832908,0.31436726438897683,0.5208496578590135,0.2922202897510487,0.23898471268567453,0.932966104573569,1.6891732531546892,1.4057023813003513,1.2030424038029055,1.9186058635579977,1.891367790010621,0.7249918444752901,0.4266493294297876,1.0601743604211291,0.7975649226417979,0.37878705767828935,1.0176516588695008,1
558000,-191.74085991239917,87.16543698161608,18.913936253389025,0,0.11333273214552755,0.039140608996885554,0.06426673901175568,0.3977781899993126,0.129573518783047,0.3901491004467499,0.49588572349963805,0.2577621900488353,0.2505400824685049,0.3770758051574383,1.7209140218912966,1.3572741467759657,2.109908523906095,1.7537366531436038,1.891367790010621,0.7249918444752901,0.4464636406476101,1.0601743604211291,0.399620606133928,1.029806272553296,1.2780199451497058,1
559000,-196.16346591671385,69.09628341625132,25.37333455293722,0,0.07147657715663654,0.07810782770051891,0.13871028100179417,0.19349932447176343,0.14255725407636674,0.3406295019023396,0.49588572349963805,0.35238584146019336,0.3810087909044148,1.0518860086008637,1.4572440919775658,1.401470487969383,2.109908523906095,1.7537366531436038,1.9629411080898893,0.7637003060340717,0.3386913606795376,0.7767044967048736,0.3719119945359773,0.7059004397176948,0.8921727542878559,1
560000,-199.3057576821056,126.57608925543973,20.5197732399798,0,0.2363732241381746,0.06736766304085003,0.1619388488785968,0.20610604266455332,0.07095789887737093,0.4005789584820864,0.49588572349963805,0.35238584146019336,0.33586469330498664,0.4207609957370995,0.6698034007119392,1.0213235990993046,2.1427717523723104,1.7537366531436038,1.9629411080898893,0.7178245510928886,0.2518737505739788,0.7767044967048736,0.2272699370950153,0.22618156593130093,1.7637484326461648,1
