lump,time,new_time,reverse_time,value,true_rt,.lower,.upper,.width,address,sim_num_val,sim
0,0,0,152.79384544904488,1.7730882404109662,2.1998533333333334,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,0.20615455095511953,0.20615455095511953,152.58769089808976,1.7730882404109662,2.199706666666667,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,7.93361161447824,7.93361161447824,144.86023383456663,1.7730882404109662,2.19956,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,9.95212684696195,9.95212684696195,142.84171860208292,1.7730882404109662,2.19956,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,10.371093931353617,10.371093931353617,142.42275151769127,1.7730882404109662,2.1992666666666665,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,10.608827904914794,10.608827904914794,142.1850175441301,1.7730882404109662,2.1992666666666665,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,11.008654234534925,11.008654234534925,141.78519121450995,1.7730882404109662,2.1992666666666665,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,13.338855046648236,13.338855046648236,139.45499040239665,1.7730882404109662,2.1992666666666665,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,13.627494926503497,13.627494926503497,139.1663505225414,1.7730882404109662,2.1992666666666665,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,14.650661663465591,14.650661663465591,138.14318378557928,1.7730882404109662,2.19912,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,17.213786026040907,17.213786026040907,135.58005942300397,1.7730882404109662,2.19912,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,18.06191358910587,18.06191358910587,134.731931859939,1.7730882404109662,2.198973333333334,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,19.26055442680738,19.26055442680738,133.5332910222375,1.7730882404109662,2.1988266666666667,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,19.516275605637738,19.516275605637738,133.27756984340715,1.7730882404109662,2.1988266666666667,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,20.16660013893875,20.16660013893875,132.62724531010613,1.7730882404109662,2.1986800000000004,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,20.759783157713343,20.759783157713343,132.03406229133154,1.7730882404109662,2.1986800000000004,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,22.210889417255444,22.210889417255444,130.58295603178942,1.7730882404109662,2.1986800000000004,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,22.986390177901264,22.986390177901264,129.80745527114362,1.7730882404109662,2.1985333333333332,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,23.20182575078347,23.20182575078347,129.59201969826142,1.7730882404109662,2.198386666666667,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,23.866637428812137,23.866637428812137,128.92720802023274,1.7730882404109662,2.19824,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,24.359904093050776,24.359904093050776,128.4339413559941,1.7730882404109662,2.19824,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,25.4749707609533,25.4749707609533,127.31887468809158,1.7730882404109662,2.1980933333333335,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,25.533163644328617,25.533163644328617,127.26068180471626,1.7730882404109662,2.1980933333333335,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,27.407212623959868,27.407212623959868,125.38663282508502,1.7730882404109662,2.19736,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,27.754092030014053,27.754092030014053,125.03975341903083,1.7730882404109662,2.1970666666666667,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,28.071362970600873,28.071362970600873,124.72248247844401,1.7730882404109662,2.19692,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,28.71064484201663,28.71064484201663,124.08320060702825,1.7730882404109662,2.1967733333333337,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,29.347786719763935,29.347786719763935,123.44605872928095,1.7730882404109662,2.196626666666667,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,29.613474106368596,29.613474106368596,123.18037134267628,1.7730882404109662,2.19648,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
0,30.261551008771928,30.261551008771928,122.53229444027295,1.7730882404109662,2.19648,1.6677663933025912,1.893767648292552,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,30.79059146649871,30.79059146649871,122.00325398254617,2.514576854526758,2.1961866666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,31.495931135284337,31.495931135284337,121.29791431376054,2.514576854526758,2.1961866666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,31.96564721415693,31.96564721415693,120.82819823488795,2.514576854526758,2.1958933333333333,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,32.19636737469636,32.19636737469636,120.59747807434852,2.514576854526758,2.1958933333333333,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,32.99952907162657,32.99952907162657,119.79431637741831,2.514576854526758,2.195746666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,33.297659544677536,33.297659544677536,119.49618590436734,2.514576854526758,2.1956,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,33.846181446517335,33.846181446517335,118.94766400252755,2.514576854526758,2.195306666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,34.49169314342594,34.49169314342594,118.30215230561893,2.514576854526758,2.1950133333333337,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,34.793862742852596,34.793862742852596,117.99998270619228,2.514576854526758,2.194573333333334,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,35.3957771489639,35.3957771489639,117.39806830008098,2.514576854526758,2.1944266666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,35.80745162715537,35.80745162715537,116.98639382188951,2.514576854526758,2.1941333333333333,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,36.40962554623447,36.40962554623447,116.3842199028104,2.514576854526758,2.1936933333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,36.899888175569195,36.899888175569195,115.89395727347568,2.514576854526758,2.1936933333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,37.488876353164976,37.488876353164976,115.3049690958799,2.514576854526758,2.1936933333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,37.95946599139528,37.95946599139528,114.8343794576496,2.514576854526758,2.1932533333333337,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,38.43415784578677,38.43415784578677,114.35968760325811,2.514576854526758,2.19252,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,38.91188574571032,38.91188574571032,113.88195970333456,2.514576854526758,2.1923733333333337,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,39.48128587331261,39.48128587331261,113.31255957573228,2.514576854526758,2.1920800000000003,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,39.9455705243286,39.9455705243286,112.84827492471628,2.514576854526758,2.1919333333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,40.43293033025588,40.43293033025588,112.360915118789,2.514576854526758,2.191346666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,40.996720121715626,40.996720121715626,111.79712532732925,2.514576854526758,2.1910533333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,41.44042486607067,41.44042486607067,111.35342058297421,2.514576854526758,2.1909066666666672,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,41.99414954218401,41.99414954218401,110.79969590686088,2.514576854526758,2.1906133333333337,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,42.441936815349834,42.441936815349834,110.35190863369505,2.514576854526758,2.1901733333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,42.99315388168073,42.99315388168073,109.80069156736414,2.514576854526758,2.1897333333333333,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,43.45815001443423,43.45815001443423,109.33569543461064,2.514576854526758,2.189146666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,43.95996971036223,43.95996971036223,108.83387573868265,2.514576854526758,2.1888533333333333,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,44.49589931100274,44.49589931100274,108.29794613804214,2.514576854526758,2.188706666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,44.98033125940565,44.98033125940565,107.81351418963922,2.514576854526758,2.1884133333333335,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,45.30721425581698,45.30721425581698,107.48663119322791,2.514576854526758,2.1879733333333338,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,45.710817334891054,45.710817334891054,107.08302811415382,2.514576854526758,2.1876800000000003,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,46.444342141123805,46.444342141123805,106.34950330792108,2.514576854526758,2.1872400000000005,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,46.845004403990075,46.845004403990075,105.9488410450548,2.514576854526758,2.186946666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,47.41958126485735,47.41958126485735,105.37426418418752,2.514576854526758,2.1865066666666673,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,47.951613815640606,47.951613815640606,104.84223163340428,2.514576854526758,2.18636,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,48.3964003903337,48.3964003903337,104.39744505871118,2.514576854526758,2.1860666666666666,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,48.9856715759156,48.9856715759156,103.80817387312928,2.514576854526758,2.18548,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,49.47150752139799,49.47150752139799,103.32233792764688,2.514576854526758,2.184746666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,49.955585115572134,49.955585115572134,102.83826033347275,2.514576854526758,2.1831333333333336,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,50.49793277985479,50.49793277985479,102.29591266919009,2.514576854526758,2.1822533333333336,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,50.99494571819732,50.99494571819732,101.79889973084755,2.514576854526758,2.181226666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,51.49587153261709,51.49587153261709,101.2979739164278,2.514576854526758,2.1804933333333336,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,51.99903496934332,51.99903496934332,100.79481047970157,2.514576854526758,2.1796133333333336,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,52.49457147753559,52.49457147753559,100.2992739715093,2.514576854526758,2.1787333333333336,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,52.90805050998627,52.90805050998627,99.88579493905861,2.514576854526758,2.177706666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,53.45180831306375,53.45180831306375,99.34203713598113,2.514576854526758,2.175946666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,53.97523396678914,53.97523396678914,98.81861148225573,2.514576854526758,2.175066666666667,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
1,54.439055263582546,54.439055263582546,98.35479018546233,2.514576854526758,2.1734533333333337,2.283202390570848,2.7915720594795506,0.5,ei_cdf_skyline_sim9_simnum1.csv,1,9
