lump,time,new_time,reverse_time,value,true_rt,.lower,.upper,.width,address,sim_num_val,sim
0,16.81475598098205,0,136.18524401901794,1.9822235052813646,1.5820056131371154,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,17,0.18524401901794363,136,1.9822235052813646,1.6014905540613178,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,18,1.1852440190179436,135,1.9822235052813646,1.6213236364736452,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,18.607212441795937,1.7924564608138667,134.39278755820408,1.9822235052813646,1.621215476124314,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,19,2.1852440190179436,134,1.9822235052813646,1.6412928347228857,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,20.047392997019408,3.2326370160373585,132.95260700298059,1.9822235052813646,1.661507978247663,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,20.6450634331474,3.830307452165357,132.3549365668526,1.9822235052813646,1.66128626648115,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,21.18230880306379,4.367552822081734,131.8176911969362,1.9822235052813646,1.6818598673369485,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,21.71677574149324,4.902019760511195,131.28322425850675,1.9822235052813646,1.6817476385989705,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,22.263337595504925,5.44858161452288,130.73666240449506,1.9822235052813646,1.7024610173468946,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,22.806431767093457,5.9916757861113865,130.19356823290656,1.9822235052813646,1.7024610173468946,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,23.093163401652564,6.278407420670504,129.90683659834744,1.9822235052813646,1.7235445320608525,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
0,23.550000213084967,6.7352442321029,129.44999978691504,1.9822235052813646,1.7233144807351637,1.84122600435433,2.1278650297877073,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,24,7.185244019017944,129,2.0990873018275487,1.7446562476485568,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,25.30621184759534,8.4914558666132791,127.69378815240466,2.0990873018275487,1.7661444216886724,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,26,9.185244019017944,127,2.0990873018275487,1.7880166005651537,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,26.81242032418577,9.99766434320371,126.18757967581423,2.0990873018275487,1.7876585437063528,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,27.26200992886068,10.447253947878622,125.73799007113932,2.0990873018275487,1.809555495747634,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,27.765512424445447,10.95075644346339,125.23448757555455,2.0990873018275487,1.8091930046627485,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,28.21795197933383,11.403195998351777,124.78204802066617,2.0990873018275487,1.831475976453917,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,28.7975174476374,11.982761466655347,124.2024825523626,2.0990873018275487,1.831475976453917,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,29.293068855316612,12.478312874334563,123.70693114468338,2.0990873018275487,1.8540333887645513,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,29.440212633504405,12.625456652522345,123.5597873664956,2.0990873018275487,1.8540333887645513,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
1,30,13.185244019017944,123,2.0990873018275487,1.8769939968688725,1.9186797149304875,2.2988395384151112,0.5,ei_cdf_sim8_simnum14.csv,14,8
