variable,ess_basic,ess_bulk,ess_tail,address,sim_num_val
gamma,202.83967530698231,196.2480492352986,461.3790078164682,ei_cdf_sim3_simnum1.csv,1
nu,239.51707178270513,229.04559401444249,493.1884913386725,ei_cdf_sim3_simnum1.csv,1
e0,296.8982637304067,296.87705578740537,645.7688915512726,ei_cdf_sim3_simnum1.csv,1
i0,188.3189712228133,200.93176330527794,621.4621900044536,ei_cdf_sim3_simnum1.csv,1
rw_sigma,227.9159377255541,228.32349297715635,465.5872055597474,ei_cdf_sim3_simnum1.csv,1
rt_t_values[0],399.1535569192396,396.2806886297656,936.4886814491042,ei_cdf_sim3_simnum1.csv,1
rt_t_values[1],384.06669574262526,372.43329548555045,855.0211387148842,ei_cdf_sim3_simnum1.csv,1
rt_t_values[2],450.4265413390605,448.4981525927828,987.2324952000204,ei_cdf_sim3_simnum1.csv,1
rt_t_values[3],308.394759603262,307.5658666458455,866.5011907621747,ei_cdf_sim3_simnum1.csv,1
rt_t_values[4],304.2036922267803,303.32242216113207,765.5202817076314,ei_cdf_sim3_simnum1.csv,1
rt_t_values[5],347.63082320715534,379.7855211073098,670.4311232122511,ei_cdf_sim3_simnum1.csv,1
rt_t_values[6],324.1561785724811,315.95294020586266,838.0158258187876,ei_cdf_sim3_simnum1.csv,1
rt_t_values[7],440.26509508183295,432.6828771298365,1013.4831596657991,ei_cdf_sim3_simnum1.csv,1
rt_t_values[8],467.74149675728734,446.8203416159947,952.158585657078,ei_cdf_sim3_simnum1.csv,1
rt_t_values[9],343.8122600256151,333.48145317297,855.7939741109395,ei_cdf_sim3_simnum1.csv,1
rt_t_values[10],316.2164994471179,317.3796611097571,919.0833677400631,ei_cdf_sim3_simnum1.csv,1
rt_t_values[11],453.17765093372014,438.32827745108943,695.8594150594155,ei_cdf_sim3_simnum1.csv,1
rt_t_values[12],556.6180647338706,535.2231622054885,1025.9794402003445,ei_cdf_sim3_simnum1.csv,1
rt_t_values[13],558.3484123711843,547.4016456858417,1180.0276247403606,ei_cdf_sim3_simnum1.csv,1
rt_t_values[14],611.5880911534969,575.0702393486943,1305.5070666983963,ei_cdf_sim3_simnum1.csv,1
rt_t_values[15],406.6154130806451,384.0656636159906,1199.7009109824025,ei_cdf_sim3_simnum1.csv,1
rt_t_values[16],429.9671504248831,408.5973248016545,944.596748827534,ei_cdf_sim3_simnum1.csv,1
rt_t_values[17],449.86805416792924,406.881948571255,877.89987194883,ei_cdf_sim3_simnum1.csv,1
rt_t_values[18],409.7126342839747,352.721330585125,750.0688865076818,ei_cdf_sim3_simnum1.csv,1
rt_t_values[19],329.29054898864507,286.58024029077274,614.5279678488249,ei_cdf_sim3_simnum1.csv,1
rt_t_values[20],322.4955107762704,299.930588600833,550.9701353508796,ei_cdf_sim3_simnum1.csv,1
rt_t_values[21],296.6658216316692,269.40204099461664,487.149658301537,ei_cdf_sim3_simnum1.csv,1
gamma,221.04145206003818,245.92927650744264,400.6442869165874,ei_cdf_sim3_simnum10.csv,10
nu,371.2100226663264,393.1298417913001,543.5599208602791,ei_cdf_sim3_simnum10.csv,10
e0,333.9832699170242,329.8027577591596,823.0601575395474,ei_cdf_sim3_simnum10.csv,10
i0,376.7286436239748,378.650334476729,682.2894893467368,ei_cdf_sim3_simnum10.csv,10
rw_sigma,284.14675063488704,303.2175499232809,473.0657827993771,ei_cdf_sim3_simnum10.csv,10
rt_t_values[0],430.4588684534001,429.53853059702806,812.2656216935327,ei_cdf_sim3_simnum10.csv,10
rt_t_values[1],391.88256707414035,378.41692589819473,1052.4394557743576,ei_cdf_sim3_simnum10.csv,10
rt_t_values[2],456.55208529962596,450.45897866934587,1130.0383632179323,ei_cdf_sim3_simnum10.csv,10
rt_t_values[3],512.6919878305695,512.1992342482503,892.1195982114415,ei_cdf_sim3_simnum10.csv,10
rt_t_values[4],455.81715672141473,445.7770739101456,802.7769433656396,ei_cdf_sim3_simnum10.csv,10
rt_t_values[5],484.03959067511653,467.96585894592596,1047.786595745544,ei_cdf_sim3_simnum10.csv,10
rt_t_values[6],497.3474890406828,477.9098933620849,832.8777162748225,ei_cdf_sim3_simnum10.csv,10
rt_t_values[7],373.07036321135354,365.52832099978485,829.4552838603256,ei_cdf_sim3_simnum10.csv,10
