variable,ess_basic,ess_bulk,ess_tail,address,sim_num_val
gamma,101.11697773818914,99.95537837548952,328.4937844730692,ei_cdf_sim4_simnum1.csv,1
nu,251.29858110317443,247.79039044993624,423.32559969645206,ei_cdf_sim4_simnum1.csv,1
e0,264.3191111638969,264.85134700937897,590.4613230598449,ei_cdf_sim4_simnum1.csv,1
i0,194.73077520772276,194.22147795468996,341.92005803887935,ei_cdf_sim4_simnum1.csv,1
rw_sigma,226.86483522776365,226.34849774290583,333.6411032736802,ei_cdf_sim4_simnum1.csv,1
rt_t_values[0],200.57143096649432,193.47184181296376,532.2887557823643,ei_cdf_sim4_simnum1.csv,1
rt_t_values[1],297.4226057232432,299.8800353540086,656.0578611547087,ei_cdf_sim4_simnum1.csv,1
rt_t_values[2],287.5086297002264,282.6500983688121,589.3816311476767,ei_cdf_sim4_simnum1.csv,1
rt_t_values[3],239.36033125616086,248.9783708197218,500.6355570367119,ei_cdf_sim4_simnum1.csv,1
rt_t_values[4],315.06750327785636,304.76506249780465,612.6375697350157,ei_cdf_sim4_simnum1.csv,1
rt_t_values[5],289.70308546935865,284.6655363381967,635.6800230594757,ei_cdf_sim4_simnum1.csv,1
rt_t_values[6],271.0768827295959,263.5854608717079,446.42784944514324,ei_cdf_sim4_simnum1.csv,1
rt_t_values[7],333.54705070287804,324.2376894504825,442.105626729786,ei_cdf_sim4_simnum1.csv,1
rt_t_values[8],367.90197506620706,353.70207461227125,606.0612994387324,ei_cdf_sim4_simnum1.csv,1
rt_t_values[9],273.05149520045455,260.52136489905547,527.8494640335427,ei_cdf_sim4_simnum1.csv,1
rt_t_values[10],335.0663758698304,331.79703394255563,637.0609787648503,ei_cdf_sim4_simnum1.csv,1
rt_t_values[11],303.3486950177961,302.3028354444227,800.3830103899613,ei_cdf_sim4_simnum1.csv,1
rt_t_values[12],377.7725952303686,377.0114223367294,863.8029606981338,ei_cdf_sim4_simnum1.csv,1
rt_t_values[13],305.4799673805909,311.41375333801284,771.5654606967512,ei_cdf_sim4_simnum1.csv,1
rt_t_values[14],283.2835982030515,279.4652243807988,721.4886326269454,ei_cdf_sim4_simnum1.csv,1
rt_t_values[15],383.0257935612892,388.88867567995965,921.6713547575229,ei_cdf_sim4_simnum1.csv,1
rt_t_values[16],400.7423696602153,388.1049058373083,735.8524381879297,ei_cdf_sim4_simnum1.csv,1
rt_t_values[17],451.59282085899883,447.9557173705269,1169.669420726311,ei_cdf_sim4_simnum1.csv,1
rt_t_values[18],362.384566386128,365.43163045460875,1120.4405603437856,ei_cdf_sim4_simnum1.csv,1
rt_t_values[19],427.8438247527215,414.5251353784297,924.6251743796757,ei_cdf_sim4_simnum1.csv,1
rt_t_values[20],325.9878023585781,320.70922092412684,668.3241499946273,ei_cdf_sim4_simnum1.csv,1
rt_t_values[21],299.51483558950895,283.5289472306903,630.7448414597009,ei_cdf_sim4_simnum1.csv,1
gamma,117.13475395919967,123.79791420392634,273.67034921570024,ei_cdf_sim4_simnum10.csv,10
nu,247.45942957405376,247.52728444885926,388.8119878729241,ei_cdf_sim4_simnum10.csv,10
e0,177.2688149213113,177.37376510623568,470.9826426303552,ei_cdf_sim4_simnum10.csv,10
i0,120.76604530258645,121.27107548270183,460.5025795439414,ei_cdf_sim4_simnum10.csv,10
rw_sigma,211.00910099404277,209.68323037215495,478.8623691043802,ei_cdf_sim4_simnum10.csv,10
rt_t_values[0],263.9908604253292,263.06899355875754,520.3291958597922,ei_cdf_sim4_simnum10.csv,10
rt_t_values[1],291.5132170328542,288.43300781825644,620.3617440034615,ei_cdf_sim4_simnum10.csv,10
rt_t_values[2],151.25310193794445,149.8700617572567,420.0274790083548,ei_cdf_sim4_simnum10.csv,10
rt_t_values[3],226.8319830499482,218.3371010439037,431.9527622902426,ei_cdf_sim4_simnum10.csv,10
rt_t_values[4],321.24760312261014,311.82446674169836,507.2752722432206,ei_cdf_sim4_simnum10.csv,10
rt_t_values[5],322.75328990199165,312.56668529750624,473.30049371725005,ei_cdf_sim4_simnum10.csv,10
rt_t_values[6],246.05944373375914,241.23875298032002,338.59351401863864,ei_cdf_sim4_simnum10.csv,10
rt_t_values[7],343.64032321430864,338.2900887491386,827.3538994653147,ei_cdf_sim4_simnum10.csv,10
rt_t_values[8],292.7550437870779,279.93875749771354,397.4776029967557,ei_cdf_sim4_simnum10.csv,10
rt_t_values[9],246.50860911963812,245.1295203859907,567.8383434003576,ei_cdf_sim4_simnum10.csv,10
rt_t_values[10],264.38859209028675,255.2163430750453,522.4083347111621,ei_cdf_sim4_simnum10.csv,10
rt_t_values[11],330.0634633327348,323.7636184607442,554.7486082290216,ei_cdf_sim4_simnum10.csv,10
rt_t_values[12],275.9225655748172,275.1160012920865,609.7872104225423,ei_cdf_sim4_simnum10.csv,10
rt_t_values[13],199.9802689681605,194.27355065038182,285.8441441210562,ei_cdf_sim4_simnum10.csv,10
rt_t_values[14],352.50737522596353,351.92113036374275,827.6620647490171,ei_cdf_sim4_simnum10.csv,10
rt_t_values[15],323.14313773181556,326.2983981494275,792.9968050566087,ei_cdf_sim4_simnum10.csv,10
rt_t_values[16],383.6546690198282,367.6255694008938,640.4408055829385,ei_cdf_sim4_simnum10.csv,10
rt_t_values[17],370.13956761963374,373.5680630907419,968.0387447137928,ei_cdf_sim4_simnum10.csv,10
rt_t_values[18],341.9537355129542,327.41140413714743,913.438327537555,ei_cdf_sim4_simnum10.csv,10
rt_t_values[19],331.9436081556185,319.7954155158201,679.7101004221017,ei_cdf_sim4_simnum10.csv,10
rt_t_values[20],299.5279289672045,296.0345594904586,644.6912975140614,ei_cdf_sim4_simnum10.csv,10
rt_t_values[21],256.5947053002303,274.5728059784889,437.0055502565151,ei_cdf_sim4_simnum10.csv,10
gamma,140.73855646052417,156.2718228976899,261.159073453576,ei_cdf_sim4_simnum11.csv,11
nu,284.6738437443772,291.3268936105996,464.2435059134997,ei_cdf_sim4_simnum11.csv,11
e0,296.0894276113668,297.2068911128365,573.1751714347212,ei_cdf_sim4_simnum11.csv,11
i0,180.86482007027888,181.36262179521688,544.4734703999142,ei_cdf_sim4_simnum11.csv,11
rw_sigma,256.9800633034537,257.78159555971627,696.4921641762072,ei_cdf_sim4_simnum11.csv,11
rt_t_values[0],312.68453986223597,302.6717278432778,668.3606323851855,ei_cdf_sim4_simnum11.csv,11
rt_t_values[1],247.35760146951915,242.44117886357907,645.5201656015341,ei_cdf_sim4_simnum11.csv,11
rt_t_values[2],293.1411599757976,295.33641860821484,538.2072837647873,ei_cdf_sim4_simnum11.csv,11
rt_t_values[3],318.70207865194885,315.4883930937892,690.7316377305871,ei_cdf_sim4_simnum11.csv,11
rt_t_values[4],309.51654564566053,299.8764565150661,521.0832381376268,ei_cdf_sim4_simnum11.csv,11
rt_t_values[5],272.026004373421,268.084137288605,603.2810161479429,ei_cdf_sim4_simnum11.csv,11
rt_t_values[6],341.65102801822144,324.91168030277174,493.8425448555019,ei_cdf_sim4_simnum11.csv,11
rt_t_values[7],396.3261102993809,396.76243902683274,804.845883104715,ei_cdf_sim4_simnum11.csv,11
rt_t_values[8],391.690196661338,379.7739582461782,701.5618817542563,ei_cdf_sim4_simnum11.csv,11
rt_t_values[9],330.1356838160948,322.30898999790423,635.0593241932255,ei_cdf_sim4_simnum11.csv,11
rt_t_values[10],256.69667912680615,257.6882493096979,665.9635759180169,ei_cdf_sim4_simnum11.csv,11
rt_t_values[11],315.13460191440834,310.7552129894838,608.6400041907266,ei_cdf_sim4_simnum11.csv,11
rt_t_values[12],349.2621955131777,337.26442212025347,706.388480943634,ei_cdf_sim4_simnum11.csv,11
rt_t_values[13],393.21429227772256,389.72483744115596,985.5959670218078,ei_cdf_sim4_simnum11.csv,11
rt_t_values[14],382.6500711495501,381.9731644230827,797.6520286819992,ei_cdf_sim4_simnum11.csv,11
rt_t_values[15],407.20326851096195,390.4939507190056,990.8713231276757,ei_cdf_sim4_simnum11.csv,11
